voxel_index,region_id
2996,4
2997,4
2998,4
2999,4
3000,4
3001,4
3002,1
3003,7
3004,7
3005,7
3006,4
3007,4
3008,4
3009,4
3010,4
3011,4
3012,4
3013,4
3014,4
3015,4
3016,4
3017,1
3018,7
3019,7
3020,7
3021,4
3022,4
3023,4
3024,4
3025,4
3026,4
3027,4
3028,4
3029,4
3030,4
3031,1
3032,1
3033,7
3034,7
3035,7
3036,4
3037,4
3038,4
3039,4
3040,4
3041,4
3042,4
3043,4
3044,1
3045,1
3046,7
3047,7
3048,4
3049,4
3050,4
3051,4
3052,4
3053,4
3054,4
3055,1
3056,1
3057,1
3058,4
3059,4
3060,4
3061,4
3062,4
3063,4
3064,1
3065,1
3066,1
3067,4
3068,4
3069,4
3070,1
3071,1
3072,1
3073,1
3074,1
3075,1
3076,1
3077,1
3078,1
3079,1
3080,1
3081,1
3082,1
3083,1
3084,3
3085,3
3086,3
3087,3
3088,3
3089,3
3090,3
3091,3
3092,3
3093,3
3094,3
3095,3
3096,3
3097,1
3098,3
3099,3
3100,3
3101,3
3102,3
3103,3
3104,3
3105,3
3106,1
3107,1
3108,3
3109,3
3110,3
3111,3
3112,3
3113,3
3114,3
3115,3
3116,3
3117,1
3118,1
3119,3
3120,3
3121,3
3122,3
3123,3
3124,3
3125,3
3126,3
3127,3
3128,3
3129,1
3130,1
3131,1
3132,3
3133,3
3134,3
3135,3
3136,3
3137,3
3138,3
3139,3
3140,3
3141,3
3142,1
3143,1
3144,1
3145,3
3146,3
3147,3
3148,3
3149,3
3150,3
3151,3
3152,3
3153,3
3154,3
3155,3
3156,1
3157,1
3158,1
3159,3
3160,3
3161,3
3162,3
3163,3
3164,3
3165,3
3166,3
3167,3
3168,3
3169,3
3170,1
3171,1
3172,1
3173,3
3174,3
3175,3
3176,3
3177,3
3178,3
3179,3
3180,3
3181,3
3182,3
3183,3
3184,1
3185,1
3186,1
3187,3
3188,3
3189,3
3190,3
3191,3
3192,3
3193,3
3194,3
3195,3
3196,3
3197,3
3198,1
3199,1
3200,1
3201,3
3202,3
3203,3
3204,3
3205,3
3206,3
3207,3
3208,3
3209,3
3210,3
3211,1
3212,1
3213,1
3214,3
3215,3
3216,3
3217,3
3218,3
3219,3
3220,3
3221,3
3222,3
3223,3
3224,1
3225,1
3226,1
3227,3
3228,3
3229,3
3230,3
3231,3
3232,3
3233,3
3234,3
3235,3
3236,1
3237,1
3238,1
3239,3
3240,3
3241,3
3242,3
3243,3
3244,3
3245,3
3246,3
3247,3
3248,1
3249,1
3250,1
3251,1
3252,3
3253,3
3254,3
3255,3
3256,3
3257,3
3258,3
3259,1
3260,1
3261,1
3262,1
3263,3
3264,3
3265,3
3266,3
3267,3
3268,3
3269,1
3270,1
3271,1
3272,1
3273,3
3274,3
3275,3
3276,4
3277,4
3278,1
3279,1
3280,1
3281,1
3282,4
3283,4
3284,4
3285,4
3286,1
3287,1
3288,1
3289,4
3290,4
3291,4
3292,4
3293,4
3294,1
3295,1
3296,1
3297,4
3298,4
3299,4
3300,4
3301,4
3302,4
3303,1
3304,1
3305,7
3306,7
3307,4
3308,4
3309,4
3310,4
3311,4
3312,4
3313,1
3314,1
3315,1
3316,7
3317,7
3318,7
3319,7
3320,4
3321,4
3322,4
3323,4
3324,4
3325,4
3326,4
3327,4
3328,1
3329,1
3330,7
3331,7
3332,7
3333,7
3334,4
3335,4
3336,4
3337,4
3338,4
3339,4
3340,4
3341,4
3342,4
3343,4
3344,1
3345,1
3346,7
3347,7
3348,7
3349,4
3350,4
3351,4
3352,4
3353,4
3354,4
3355,4
3356,4
3357,4
3358,1
3359,1
3360,7
3361,7
3362,7
3363,7
3364,4
3365,4
3366,4
3367,4
3368,4
3369,4
3370,4
3371,4
3372,1
3373,1
3374,7
3375,7
3376,7
3377,4
3378,4
3379,4
3380,4
3381,4
3382,4
3383,4
3384,1
3385,1
3386,1
3387,7
3388,7
3389,4
3390,4
3391,4
3392,4
3393,4
3394,4
3395,1
3396,1
3397,1
3398,4
3399,4
3400,4
3401,1
3402,1
3403,1
3404,1
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3411,1
3412,1
3413,1
3414,3
3415,3
3416,3
3417,3
3418,3
3419,3
3420,3
3421,3
3422,3
3423,3
3424,3
3425,3
3426,3
3427,3
3428,3
3429,3
3430,3
3431,3
3432,3
3433,3
3434,3
3435,3
3436,3
3437,3
3438,1
3439,1
3440,3
3441,3
3442,3
3443,3
3444,3
3445,3
3446,3
3447,3
3448,1
3449,1
3450,3
3451,3
3452,3
3453,3
3454,3
3455,3
3456,3
3457,3
3458,3
3459,3
3460,1
3461,1
3462,3
3463,3
3464,3
3465,3
3466,3
3467,3
3468,3
3469,3
3470,3
3471,3
3472,1
3473,1
3474,3
3475,3
3476,3
3477,3
3478,3
3479,3
3480,3
3481,3
3482,3
3483,3
3484,3
3485,1
3486,1
3487,1
3488,3
3489,3
3490,3
3491,3
3492,3
3493,3
3494,3
3495,3
3496,3
3497,3
3498,3
3499,1
3500,1
3501,1
3502,3
3503,3
3504,3
3505,3
3506,3
3507,3
3508,3
3509,3
3510,3
3511,3
3512,3
3513,1
3514,1
3515,1
3516,3
3517,3
3518,3
3519,3
3520,3
3521,3
3522,3
3523,3
3524,3
3525,3
3526,3
3527,1
3528,1
3529,1
3530,3
3531,3
3532,3
3533,3
3534,3
3535,3
3536,3
3537,3
3538,3
3539,3
3540,3
3541,1
3542,1
3543,1
3544,3
3545,3
3546,3
3547,3
3548,3
3549,3
3550,3
3551,3
3552,3
3553,3
3554,1
3555,1
3556,1
3557,1
3558,3
3559,3
3560,3
3561,3
3562,3
3563,3
3564,3
3565,3
3566,3
3567,3
3568,1
3569,1
3570,1
3571,1
3572,3
3573,3
3574,3
3575,3
3576,3
3577,3
3578,3
3579,3
3580,3
3581,1
3582,1
3583,1
3584,1
3585,1
3586,3
3587,3
3588,3
3589,3
3590,3
3591,3
3592,3
3593,1
3594,1
3595,1
3596,1
3597,1
3598,3
3599,3
3600,3
3601,3
3602,3
3603,1
3604,1
3605,1
3606,1
3607,1
3608,1
3609,1
3610,1
3611,1
3612,1
3613,1
3614,1
3615,4
3616,1
3617,1
3618,1
3619,1
3620,1
3621,1
3622,4
3623,4
3624,4
3625,4
3626,1
3627,1
3628,1
3629,1
3630,1
3631,7
3632,7
3633,7
3634,4
3635,4
3636,4
3637,4
3638,4
3639,4
3640,4
3641,1
3642,1
3643,1
3644,7
3645,7
3646,7
3647,4
3648,4
3649,4
3650,4
3651,4
3652,4
3653,4
3654,4
3655,4
3656,1
3657,1
3658,1
3659,7
3660,7
3661,7
3662,7
3663,4
3664,4
3665,4
3666,4
3667,4
3668,4
3669,4
3670,4
3671,1
3672,1
3673,1
3674,7
3675,7
3676,7
3677,7
3678,4
3679,4
3680,4
3681,4
3682,4
3683,4
3684,4
3685,4
3686,1
3687,1
3688,1
3689,7
3690,7
3691,7
3692,4
3693,4
3694,4
3695,4
3696,4
3697,4
3698,4
3699,1
3700,1
3701,1
3702,7
3703,7
3704,4
3705,4
3706,4
3707,4
3708,4
3709,1
3710,1
3711,1
3712,4
3713,4
3714,4
3715,1
3716,1
3717,1
3718,1
3719,1
3720,1
3721,1
3722,1
3723,1
3724,1
3725,1
3726,1
3727,1
3728,1
3729,1
3730,3
3731,3
3732,3
3733,3
3734,3
3735,3
3736,3
3737,3
3738,3
3739,3
3740,3
3741,3
3742,3
3743,3
3744,3
3745,3
3746,3
3747,3
3748,3
3749,3
3750,3
3751,3
3752,3
3753,3
3754,3
3755,3
3756,3
3757,3
3758,3
3759,3
3760,1
3761,3
3762,3
3763,3
3764,3
3765,3
3766,3
3767,3
3768,3
3769,3
3770,3
3771,1
3772,1
3773,3
3774,3
3775,3
3776,3
3777,3
3778,3
3779,3
3780,3
3781,3
3782,3
3783,1
3784,1
3785,3
3786,3
3787,3
3788,3
3789,3
3790,3
3791,3
3792,3
3793,3
3794,3
3795,3
3796,1
3797,1
3798,3
3799,3
3800,3
3801,3
3802,3
3803,3
3804,3
3805,3
3806,3
3807,3
3808,3
3809,1
3810,1
3811,3
3812,3
3813,3
3814,3
3815,3
3816,3
3817,3
3818,3
3819,3
3820,3
3821,3
3822,1
3823,1
3824,3
3825,3
3826,3
3827,3
3828,3
3829,3
3830,3
3831,3
3832,3
3833,3
3834,1
3835,1
3836,3
3837,3
3838,3
3839,3
3840,3
3841,3
3842,3
3843,3
3844,3
3845,3
3846,1
3847,1
3848,1
3849,3
3850,3
3851,3
3852,3
3853,3
3854,3
3855,3
3856,3
3857,3
3858,3
3859,1
3860,1
3861,1
3862,3
3863,3
3864,3
3865,3
3866,3
3867,3
3868,3
3869,3
3870,3
3871,1
3872,1
3873,1
3874,1
3875,3
3876,3
3877,3
3878,3
3879,3
3880,3
3881,3
3882,3
3883,1
3884,1
3885,1
3886,1
3887,1
3888,3
3889,3
3890,3
3891,3
3892,3
3893,1
3894,1
3895,1
3896,1
3897,1
3898,1
3899,1
3900,1
3901,1
3902,1
3903,1
3904,1
3905,1
3906,1
3907,1
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,1
3916,1
3917,1
3918,1
3919,1
3920,1
3921,1
3922,1
3923,1
3924,1
3925,1
3926,1
3927,1
3928,7
3929,1
3930,1
3931,1
3932,1
3933,1
3934,1
3935,1
3936,1
3937,1
3938,1
3939,7
3940,7
3941,7
3942,1
3943,1
3944,1
3945,1
3946,1
3947,1
3948,1
3949,1
3950,7
3951,7
3952,7
3953,4
3954,4
3955,4
3956,4
3957,1
3958,1
3959,1
3960,1
3961,1
3962,1
3963,7
3964,7
3965,4
3966,4
3967,4
3968,4
3969,1
3970,1
3971,1
3972,1
3973,1
3974,7
3975,4
3976,4
3977,4
3978,1
3979,1
3980,1
3981,1
3982,1
3983,1
3984,1
3985,1
3986,1
3987,1
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3996,1
3997,1
3998,1
3999,1
4000,1
4001,1
4002,3
4003,3
4004,3
4005,3
4006,3
4007,3
4008,3
4009,3
4010,3
4011,3
4012,3
4013,3
4014,3
4015,3
4016,3
4017,3
4018,3
4019,3
4020,3
4021,3
4022,3
4023,3
4024,3
4025,3
4026,3
4027,3
4028,3
4029,3
4030,3
4031,3
4032,3
4033,3
4034,1
4035,3
4036,3
4037,3
4038,3
4039,3
4040,3
4041,3
4042,3
4043,3
4044,3
4045,1
4046,1
4047,3
4048,3
4049,3
4050,3
4051,3
4052,3
4053,3
4054,3
4055,3
4056,3
4057,1
4058,1
4059,3
4060,3
4061,3
4062,3
4063,3
4064,3
4065,3
4066,3
4067,3
4068,3
4069,1
4070,1
4071,3
4072,3
4073,3
4074,3
4075,3
4076,3
4077,3
4078,3
4079,3
4080,3
4081,1
4082,1
4083,3
4084,3
4085,3
4086,3
4087,3
4088,3
4089,3
4090,3
4091,3
4092,3
4093,1
4094,1
4095,1
4096,3
4097,3
4098,3
4099,3
4100,3
4101,3
4102,3
4103,3
4104,3
4105,1
4106,1
4107,1
4108,3
4109,3
4110,3
4111,3
4112,3
4113,3
4114,3
4115,3
4116,1
4117,1
4118,1
4119,1
4120,3
4121,3
4122,3
4123,3
4124,3
4125,3
4126,3
4127,1
4128,1
4129,1
4130,1
4131,1
4132,3
4133,3
4134,3
4135,3
4136,1
4137,1
4138,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,1
4145,1
4146,1
4147,1
4148,1
4149,1
4150,1
4151,1
4152,1
4153,1
4154,1
4155,1
4156,1
4157,1
4158,1
4159,1
4160,1
4161,1
4162,1
4163,1
4164,1
4165,1
4166,1
4167,1
4168,1
4169,1
4170,1
4171,1
4172,1
4173,1
4174,1
4175,1
4176,1
4177,1
4178,1
4179,1
4180,1
4181,1
4182,1
4183,1
4184,1
4185,1
4186,1
4187,1
4188,1
4189,1
4190,1
4191,1
4192,1
4193,1
4194,1
4195,1
4196,1
4197,1
4198,1
4199,1
4200,1
4201,1
4202,1
4203,1
4204,1
4205,1
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,1
4213,1
4214,1
4215,1
4216,1
4217,1
4218,1
4219,1
4220,1
4221,1
4222,1
4223,1
4224,1
4225,1
4226,1
4227,1
4228,1
4229,1
4230,1
4231,3
4232,3
4233,3
4234,3
4235,3
4236,3
4237,3
4238,3
4239,3
4240,3
4241,3
4242,3
4243,3
4244,3
4245,3
4246,3
4247,3
4248,3
4249,3
4250,3
4251,3
4252,3
4253,3
4254,3
4255,3
4256,3
4257,3
4258,3
4259,3
4260,3
4261,3
4262,3
4263,3
4264,3
4265,3
4266,3
4267,3
4268,3
4269,3
4270,3
4271,3
4272,3
4273,3
4274,3
4275,3
4276,3
4277,3
4278,3
4279,3
4280,3
4281,3
4282,3
4283,3
4284,3
4285,3
4286,3
4287,3
4288,3
4289,3
4290,3
4291,1
4292,1
4293,3
4294,3
4295,3
4296,3
4297,3
4298,3
4299,3
4300,3
4301,1
4302,1
4303,3
4304,3
4305,3
4306,3
4307,3
4308,3
4309,3
4310,1
4311,1
4312,1
4313,3
4314,3
4315,3
4316,3
4317,3
4318,1
4319,1
4320,1
4321,1
4322,1
4323,1
4324,1
4325,1
4326,1
4327,1
4328,1
4329,1
4330,1
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4340,1
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,1
4354,1
4355,1
4356,1
4357,1
4358,1
4359,1
4360,1
4361,1
4362,1
4363,1
4364,1
4365,1
4366,1
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,1
4375,1
4376,1
4377,1
4378,1
4379,1
4380,1
4381,1
4382,1
4383,1
4384,1
4385,1
4386,1
4387,1
4388,1
4389,1
4390,1
4391,1
4392,1
4393,3
4394,3
4395,3
4396,3
4397,3
4398,3
4399,3
4400,3
4401,3
4402,3
4403,3
4404,3
4405,3
4406,3
4407,3
4408,3
4409,3
4410,3
4411,3
4412,3
4413,3
4414,3
4415,3
4416,3
4417,3
4418,3
4419,3
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,1
4428,1
4429,1
4430,1
4431,1
4432,1
4433,1
4434,1
4435,1
4436,1
4437,1
4438,1
4439,1
4440,1
4441,1
4442,1
4443,1
4444,3
4445,3
4446,3
4447,3
4448,3
4449,3
4450,3
4451,3
4452,3
4453,3
4454,3
4455,3
4456,3
4457,3
4458,3
4459,3
4460,3
4461,3
4462,3
4463,3
4464,3
4465,3
4466,3
4467,3
4468,3
4469,3
4470,3
4471,3
4472,3
4473,3
4474,3
4475,3
4476,3
4477,3
4478,3
4479,3
4480,3
4481,3
4482,3
4483,3
4484,3
4485,3
4486,3
4487,3
4488,3
4489,3
4490,3
4491,3
4492,3
4493,3
4494,3
4495,3
4496,1
4497,3
4498,3
4499,3
4500,3
4501,3
4502,1
4503,1
4504,1
4505,1
4506,1
4507,1
4508,1
4509,1
4510,1
4511,1
4512,1
4513,1
4514,1
4515,1
4516,1
4517,1
4518,1
4519,1
4520,1
4521,1
4522,1
4523,1
4524,1
4525,1
4526,1
4527,1
4528,1
4529,1
4530,1
4531,1
4532,1
4533,1
4534,1
4535,1
4536,1
4537,1
4538,1
4539,1
4540,1
4541,1
4542,1
4543,1
4544,1
4545,1
4546,1
4547,1
4548,1
4549,1
4550,1
4551,1
4552,1
4553,1
4554,1
4555,1
4556,1
4557,1
4558,1
4559,1
4560,1
4561,1
4562,1
4563,1
4564,1
4565,1
4566,3
4567,3
4568,3
4569,3
4570,3
4571,3
4572,3
4573,3
4574,3
4575,3
4576,3
4577,3
4578,3
4579,3
4580,3
4581,3
4582,3
4583,3
4584,3
4585,3
4586,3
4587,3
4588,3
4589,3
4590,3
4591,3
4592,3
4593,3
4594,3
4595,3
4596,3
4597,3
4598,3
4599,3
4600,3
4601,3
4602,3
4603,3
4604,3
4605,3
4606,3
4607,3
4608,3
4609,3
4610,1
4611,3
4612,3
4613,3
4614,3
4615,3
4616,3
4617,3
4618,3
4619,3
4620,1
4621,1
4622,3
4623,3
4624,3
4625,3
4626,3
4627,3
4628,3
4629,3
4630,3
4631,1
4632,1
4633,3
4634,3
4635,3
4636,3
4637,3
4638,3
4639,3
4640,3
4641,3
4642,1
4643,1
4644,3
4645,3
4646,3
4647,3
4648,3
4649,3
4650,3
4651,3
4652,1
4653,1
4654,1
4655,3
4656,3
4657,3
4658,3
4659,3
4660,3
4661,3
4662,1
4663,1
4664,1
4665,1
4666,3
4667,3
4668,3
4669,3
4670,3
4671,1
4672,1
4673,1
4674,1
4675,1
4676,1
4677,1
4678,1
4679,1
4680,1
4681,1
4682,1
4683,1
4684,1
4685,1
4686,1
4687,1
4688,1
4689,1
4690,1
4691,1
4692,1
4693,1
4694,1
4695,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,1
4702,1
4703,1
4704,1
4705,1
4706,1
4707,1
4708,1
4709,1
4710,1
4711,1
4712,1
4713,1
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,1
4721,1
4722,1
4723,1
4724,1
4725,1
4726,1
4727,1
4728,1
4729,1
4730,1
4731,1
4732,1
4733,1
4734,1
4735,1
4736,1
4737,1
4738,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,1
4748,1
4749,1
4750,1
4751,1
4752,1
4753,1
4754,1
4755,1
4756,1
4757,1
4758,1
4759,1
4760,1
4761,1
4762,3
4763,3
4764,3
4765,3
4766,3
4767,3
4768,3
4769,3
4770,3
4771,3
4772,3
4773,3
4774,3
4775,3
4776,3
4777,3
4778,3
4779,3
4780,3
4781,3
4782,3
4783,3
4784,3
4785,3
4786,3
4787,3
4788,3
4789,1
4790,3
4791,3
4792,3
4793,3
4794,3
4795,3
4796,3
4797,3
4798,3
4799,3
4800,1
4801,3
4802,3
4803,3
4804,3
4805,3
4806,3
4807,3
4808,3
4809,3
4810,3
4811,1
4812,1
4813,3
4814,3
4815,3
4816,3
4817,3
4818,3
4819,3
4820,3
4821,3
4822,3
4823,1
4824,1
4825,3
4826,3
4827,3
4828,3
4829,3
4830,3
4831,3
4832,3
4833,3
4834,3
4835,3
4836,1
4837,1
4838,3
4839,3
4840,3
4841,3
4842,3
4843,3
4844,3
4845,3
4846,3
4847,3
4848,1
4849,1
4850,3
4851,3
4852,3
4853,3
4854,3
4855,3
4856,3
4857,3
4858,3
4859,3
4860,1
4861,1
4862,3
4863,3
4864,3
4865,3
4866,3
4867,3
4868,3
4869,3
4870,3
4871,3
4872,1
4873,1
4874,1
4875,3
4876,3
4877,3
4878,3
4879,3
4880,3
4881,3
4882,3
4883,3
4884,1
4885,1
4886,1
4887,3
4888,3
4889,3
4890,3
4891,3
4892,3
4893,3
4894,3
4895,1
4896,1
4897,1
4898,1
4899,3
4900,3
4901,3
4902,3
4903,3
4904,3
4905,3
4906,1
4907,1
4908,1
4909,1
4910,1
4911,1
4912,3
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4919,1
4920,1
4921,1
4922,1
4923,1
4924,1
4925,1
4926,1
4927,1
4928,1
4929,1
4930,1
4931,1
4932,1
4933,1
4934,1
4935,1
4936,1
4937,1
4938,1
4939,1
4940,1
4941,1
4942,1
4943,1
4944,1
4945,1
4946,1
4947,1
4948,7
4949,7
4950,1
4951,1
4952,1
4953,1
4954,1
4955,1
4956,1
4957,1
4958,1
4959,1
4960,7
4961,7
4962,1
4963,1
4964,1
4965,1
4966,1
4967,1
4968,1
4969,1
4970,1
4971,7
4972,7
4973,4
4974,4
4975,4
4976,1
4977,1
4978,1
4979,1
4980,1
4981,1
4982,4
4983,4
4984,4
4985,1
4986,1
4987,1
4988,1
4989,1
4990,1
4991,4
4992,1
4993,1
4994,1
4995,1
4996,1
4997,1
4998,1
4999,1
5000,1
5001,1
5002,1
5003,1
5004,1
5005,1
5006,1
5007,1
5008,1
5009,1
5010,3
5011,3
5012,3
5013,3
5014,3
5015,3
5016,3
5017,3
5018,3
5019,3
5020,3
5021,3
5022,3
5023,3
5024,3
5025,3
5026,3
5027,3
5028,3
5029,3
5030,3
5031,3
5032,3
5033,1
5034,1
5035,3
5036,3
5037,3
5038,3
5039,3
5040,3
5041,3
5042,3
5043,1
5044,1
5045,3
5046,3
5047,3
5048,3
5049,3
5050,3
5051,3
5052,3
5053,3
5054,3
5055,1
5056,1
5057,3
5058,3
5059,3
5060,3
5061,3
5062,3
5063,3
5064,3
5065,3
5066,3
5067,3
5068,1
5069,1
5070,3
5071,3
5072,3
5073,3
5074,3
5075,3
5076,3
5077,3
5078,3
5079,3
5080,3
5081,1
5082,1
5083,3
5084,3
5085,3
5086,3
5087,3
5088,3
5089,3
5090,3
5091,3
5092,3
5093,3
5094,1
5095,1
5096,1
5097,3
5098,3
5099,3
5100,3
5101,3
5102,3
5103,3
5104,3
5105,3
5106,3
5107,3
5108,1
5109,1
5110,1
5111,3
5112,3
5113,3
5114,3
5115,3
5116,3
5117,3
5118,3
5119,3
5120,3
5121,3
5122,1
5123,1
5124,1
5125,3
5126,3
5127,3
5128,3
5129,3
5130,3
5131,3
5132,3
5133,3
5134,3
5135,3
5136,1
5137,1
5138,1
5139,3
5140,3
5141,3
5142,3
5143,3
5144,3
5145,3
5146,3
5147,3
5148,3
5149,1
5150,1
5151,1
5152,1
5153,3
5154,3
5155,3
5156,3
5157,3
5158,3
5159,3
5160,3
5161,3
5162,3
5163,1
5164,1
5165,1
5166,1
5167,3
5168,3
5169,3
5170,3
5171,3
5172,3
5173,3
5174,3
5175,3
5176,1
5177,1
5178,1
5179,1
5180,1
5181,3
5182,3
5183,3
5184,3
5185,3
5186,3
5187,1
5188,1
5189,1
5190,1
5191,1
5192,3
5193,1
5194,1
5195,1
5196,1
5197,1
5198,1
5199,1
5200,1
5201,1
5202,1
5203,1
5204,1
5205,1
5206,1
5207,1
5208,1
5209,1
5210,1
5211,1
5212,7
5213,4
5214,4
5215,4
5216,4
5217,1
5218,1
5219,1
5220,1
5221,1
5222,7
5223,7
5224,7
5225,7
5226,4
5227,4
5228,4
5229,4
5230,4
5231,4
5232,4
5233,1
5234,1
5235,1
5236,1
5237,7
5238,7
5239,7
5240,7
5241,4
5242,4
5243,4
5244,4
5245,4
5246,4
5247,4
5248,4
5249,1
5250,1
5251,1
5252,7
5253,7
5254,7
5255,4
5256,4
5257,4
5258,4
5259,4
5260,4
5261,4
5262,4
5263,1
5264,1
5265,1
5266,7
5267,7
5268,7
5269,4
5270,4
5271,4
5272,4
5273,4
5274,4
5275,4
5276,1
5277,1
5278,1
5279,7
5280,7
5281,4
5282,4
5283,4
5284,4
5285,4
5286,1
5287,1
5288,1
5289,7
5290,4
5291,4
5292,4
5293,4
5294,1
5295,1
5296,1
5297,1
5298,1
5299,1
5300,1
5301,1
5302,1
5303,1
5304,1
5305,1
5306,1
5307,3
5308,3
5309,3
5310,3
5311,3
5312,3
5313,3
5314,3
5315,3
5316,3
5317,3
5318,3
5319,3
5320,3
5321,3
5322,3
5323,1
5324,3
5325,3
5326,3
5327,3
5328,3
5329,3
5330,3
5331,3
5332,1
5333,1
5334,3
5335,3
5336,3
5337,3
5338,3
5339,3
5340,3
5341,3
5342,1
5343,1
5344,3
5345,3
5346,3
5347,3
5348,3
5349,3
5350,3
5351,3
5352,3
5353,3
5354,1
5355,1
5356,1
5357,3
5358,3
5359,3
5360,3
5361,3
5362,3
5363,3
5364,3
5365,3
5366,3
5367,3
5368,1
5369,1
5370,3
5371,3
5372,3
5373,3
5374,3
5375,3
5376,3
5377,3
5378,3
5379,3
5380,3
5381,1
5382,1
5383,1
5384,3
5385,3
5386,3
5387,3
5388,3
5389,3
5390,3
5391,3
5392,3
5393,3
5394,3
5395,1
5396,1
5397,1
5398,3
5399,3
5400,3
5401,3
5402,3
5403,3
5404,3
5405,3
5406,3
5407,3
5408,3
5409,1
5410,1
5411,1
5412,3
5413,3
5414,3
5415,3
5416,3
5417,3
5418,3
5419,3
5420,3
5421,3
5422,1
5423,1
5424,1
5425,3
5426,3
5427,3
5428,3
5429,3
5430,3
5431,3
5432,3
5433,3
5434,3
5435,1
5436,1
5437,1
5438,3
5439,3
5440,3
5441,3
5442,3
5443,3
5444,3
5445,3
5446,3
5447,3
5448,1
5449,1
5450,1
5451,3
5452,3
5453,3
5454,3
5455,3
5456,3
5457,3
5458,3
5459,3
5460,1
5461,1
5462,1
5463,3
5464,3
5465,3
5466,3
5467,3
5468,3
5469,3
5470,3
5471,3
5472,1
5473,1
5474,1
5475,1
5476,3
5477,3
5478,3
5479,3
5480,3
5481,3
5482,3
5483,1
5484,1
5485,1
5486,1
5487,3
5488,3
5489,3
5490,3
5491,3
5492,1
5493,1
5494,1
5495,1
5496,4
5497,4
5498,1
5499,1
5500,1
5501,1
5502,4
5503,4
5504,4
5505,1
5506,1
5507,1
5508,4
5509,4
5510,4
5511,4
5512,4
5513,1
5514,1
5515,1
5516,4
5517,4
5518,4
5519,4
5520,4
5521,1
5522,1
5523,1
5524,7
5525,7
5526,7
5527,4
5528,4
5529,4
5530,4
5531,4
5532,4
5533,4
5534,1
5535,1
5536,7
5537,7
5538,7
5539,4
5540,4
5541,4
5542,4
5543,4
5544,4
5545,4
5546,4
5547,4
5548,4
5549,1
5550,1
5551,7
5552,7
5553,7
5554,7
5555,4
5556,4
5557,4
5558,4
5559,4
5560,4
5561,4
5562,4
5563,4
5564,1
5565,7
5566,7
5567,7
5568,4
5569,4
5570,4
5571,4
5572,4
5573,4
5574,4
5575,4
5576,4
5577,1
5578,7
5579,7
5580,7
5581,4
5582,4
5583,4
5584,4
5585,4
5586,4
5587,4
5588,4
5589,1
5590,1
5591,7
5592,7
5593,4
5594,4
5595,4
5596,4
5597,4
5598,4
5599,4
5600,1
5601,1
5602,4
5603,4
5604,4
5605,4
5606,1
5607,1
5608,1
5609,1
5610,1
5611,1
5612,1
5613,1
5614,3
5615,3
5616,3
5617,3
5618,3
5619,3
5620,3
5621,3
5622,3
5623,3
5624,3
5625,1
5626,1
5627,3
5628,3
5629,3
5630,3
5631,3
5632,3
5633,3
5634,3
5635,1
5636,1
5637,1
5638,3
5639,3
5640,3
5641,3
5642,3
5643,3
5644,3
5645,3
5646,3
5647,1
5648,1
5649,1
5650,3
5651,3
5652,3
5653,3
5654,3
5655,3
5656,3
5657,3
5658,3
5659,3
5660,1
5661,1
5662,1
5663,3
5664,3
5665,3
5666,3
5667,3
5668,3
5669,3
5670,3
5671,3
5672,3
5673,1
5674,1
5675,1
5676,3
5677,3
5678,3
5679,3
5680,3
5681,3
5682,3
5683,3
5684,3
5685,3
5686,3
5687,1
5688,1
5689,1
5690,3
5691,3
5692,3
5693,3
5694,3
5695,3
5696,3
5697,3
5698,3
5699,3
5700,3
5701,1
5702,1
5703,1
5704,3
5705,3
5706,3
5707,3
5708,3
5709,3
5710,3
5711,3
5712,3
5713,3
5714,3
5715,1
5716,1
5717,1
5718,1
5719,3
5720,3
5721,3
5722,3
5723,3
5724,3
5725,3
5726,3
5727,3
5728,3
5729,1
5730,1
5731,1
5732,3
5733,3
5734,3
5735,3
5736,3
5737,3
5738,3
5739,3
5740,3
5741,3
5742,1
5743,1
5744,1
5745,3
5746,3
5747,3
5748,3
5749,3
5750,3
5751,3
5752,3
5753,3
5754,3
5755,1
5756,1
5757,1
5758,3
5759,3
5760,3
5761,3
5762,3
5763,3
5764,3
5765,3
5766,3
5767,1
5768,1
5769,1
5770,1
5771,3
5772,3
5773,3
5774,3
5775,3
5776,3
5777,3
5778,3
5779,1
5780,1
5781,1
5782,1
5783,3
5784,3
5785,3
5786,3
5787,3
5788,3
5789,3
5790,1
5791,1
5792,1
5793,3
